id,batch,text,mood,scene,style,purpose,theme,relation,length,tone_level,format,content_rating,keywords,tag_version,qc_passed,qc_errors,qc_warnings
3671,new,曾经也是个学霸，好奇学渣的世界，进去就迷路了,mood_humor,scene_study,style_colloquial,purpose_show_mood,theme_growth,relation_none,length_short,3,,rating_clean,学霸|学渣,v1.0,True,,
3672,new,我不是懒，我只是在躺着思考人生，顺便休息一下子。,mood_humor,scene_home,style_colloquial,purpose_show_mood,,relation_none,length_short,3,,rating_clean,懒|躺着|人生,v1.0,True,,
3673,new,工资就像大姨妈，一个月一次，一周就没，主打一个短暂拥有。,mood_humor,scene_work,style_colloquial,purpose_complain,theme_work_life,relation_none,length_short,4,,rating_clean,工资|大姨妈,v1.0,True,,
3674,new,我不敢想象，万一有钱了，我的道德，思想品德能不能经得起考验。,mood_humor,scene_universal,style_colloquial,purpose_show_mood,,relation_none,length_short,3,,rating_clean,钱|道德|思想品德,v1.0,True,,
3675,new,做梦都在数钱，醒来之后发现，还真是在做梦。,mood_humor,scene_universal,style_colloquial,purpose_complain,,relation_none,length_short,3,,rating_clean,做梦|数钱,v1.0,True,,
3676,new,为什么我胖？因为我没钱，我难瘦。,mood_humor,scene_universal,style_colloquial,purpose_complain,,relation_none,length_short,3,,rating_clean,胖|瘦,v1.0,True,,
3677,new,做人千万不能占小便宜，要占就占大的,mood_humor,scene_universal,style_minimal,purpose_cool_pose,,relation_none,length_short,3,,rating_clean,小便宜|大便宜,v1.0,True,,
3678,new,老板：你就天天坐着等业绩吗？我：有时也站着。,mood_humor,scene_work,style_colloquial,purpose_complain,theme_work_life,relation_none,length_short,4,,rating_clean,老板|业绩|坐着|站着,v1.0,True,,
3679,new,最好的朋友永远是钱包，它一瘦，我心里可疼可疼了。,mood_humor,scene_universal,style_colloquial,purpose_show_mood,,relation_none,length_short,3,,rating_clean,钱包|朋友,v1.0,True,,
3680,new,周末的意义不是让你休息，而是让你有时间把辛苦挣来的钱都花出去。,mood_humor,scene_universal,style_colloquial,purpose_complain,,relation_none,length_short,3,,rating_clean,周末|休息|钱,v1.0,True,,
3681,new,有没有学汽修的？帮我看看，我是不是备胎。,mood_humor,scene_universal,style_colloquial,purpose_subtle_love,theme_love,relation_crush,length_short,3,,rating_clean,汽修|备胎,v1.0,True,,
3682,new,超爱在朋友圈发些笑亖人的话、、,mood_humor,scene_universal,style_colloquial,purpose_show_mood,,relation_none,length_ultra_short,3,,rating_clean,朋友圈|笑亖人,v1.0,True,,
3683,new,其实本bot真的是窝囊废本人,mood_humor,scene_universal,style_colloquial,purpose_show_mood,,relation_none,length_ultra_short,2,format_has_english,rating_clean,bot|窝囊废,v1.0,True,,
3684,new,请在入住楼入住或at朋友~,mood_humor,scene_social,style_colloquial,purpose_interact,,relation_friend,length_ultra_short,2,format_has_english,rating_clean,入住楼|at朋友,v1.0,True,,
3685,new,剪切板要满啦??直接开个帖子存一下！,mood_humor,scene_universal,style_emoji_heavy,purpose_share_life,,relation_none,length_short,2,,rating_clean,剪切板|帖子,v1.0,True,,id=3685: 标了 style_emoji_heavy 但文本无明显 emoji
3686,new,天赋型抽象选手的发圈文案!,mood_humor,scene_universal,style_colloquial,purpose_show_mood,,relation_none,length_ultra_short,3,,rating_clean,天赋型|抽象|文案,v1.0,True,,
3687,new,哈喽，大家好，我是舟舟呀～,mood_happy,scene_universal,style_colloquial,purpose_interact,,relation_none,length_ultra_short,3,,rating_clean,舟舟,v1.0,True,,
3688,new,小事化面包 大事化蛋糕,mood_humor,scene_universal,style_minimal,purpose_show_mood,,relation_none,length_ultra_short,2,,rating_clean,面包|蛋糕,v1.0,True,,
3689,new,思来想去，就让思来去,mood_humor,scene_universal,style_abstract,purpose_show_mood,theme_philosophy,relation_none,length_ultra_short,2,,rating_clean,思来想去,v1.0,True,,
3690,new,人为什么一定要往高处走呢，人可以往四处走,mood_humor,scene_universal,style_minimal,purpose_show_mood,theme_philosophy,relation_none,length_short,2,,rating_clean,高处|四处,v1.0,True,,
3691,new,风吹哪页读哪页，哪页不懂撕哪页,mood_humor,scene_nature,style_quote,purpose_show_mood,theme_philosophy,relation_none,length_ultra_short,2,,rating_clean,风|页,v1.0,True,,
3692,new,小事化面包，大事化蛋糕,mood_humor,scene_universal,style_minimal,purpose_show_mood,,relation_none,length_ultra_short,2,,rating_clean,面包|蛋糕,v1.0,True,,
3693,new,是金子总会被我花光,mood_humor,scene_universal,style_minimal,purpose_show_mood,,relation_none,length_ultra_short,3,,rating_clean,金子|花光,v1.0,True,,
3694,new,今后的路你要好好走下去 我坐车去了(???),mood_humor,scene_universal,style_emoji_heavy,purpose_show_mood,,relation_none,length_short,3,,rating_clean,路|车,v1.0,True,,id=3694: 标了 style_emoji_heavy 但文本无明显 emoji
3695,new,每天吃一堑吃一堑吃一堑吃一堑 谢谢！我吃饱了~,mood_humor,scene_universal,style_colloquial,purpose_show_mood,theme_growth,relation_none,length_short,3,,rating_clean,吃一堑,v1.0,True,,
3696,new,人生处处是低谷，我全部好价吃掉,mood_humor,scene_universal,style_colloquial,purpose_show_mood,theme_philosophy,relation_none,length_ultra_short,3,,rating_clean,低谷|好价,v1.0,True,,
3697,new,那些打倒我的人 谢谢你们 躺着很舒服,mood_humor,scene_universal,style_colloquial,purpose_cool_pose,,relation_none,length_short,3,,rating_clean,打倒|躺着,v1.0,True,,
3698,new,世界以痛吻我 我没同意啊这不是性骚扰吗,mood_humor,scene_universal,style_colloquial,purpose_cool_pose,,relation_none,length_short,4,,rating_clean,世界|痛|性骚扰,v1.0,True,,
3699,new,生活真是爱恨交织围巾 痛不欲生煎包 悲喜交加煎蛋 心乱如麻婆豆腐 泪如雨下面条 心如止水煮肉片 漏网之鱼香肉丝 一败涂地三鲜啊,mood_humor,scene_universal,style_abstract,purpose_complain,theme_philosophy,relation_none,length_medium,4,,rating_clean,围巾|煎包|煎蛋|麻婆豆腐|面条,v1.0,True,,
3700,new,人生的阴影太多了……嘿嘿嘿 好凉快啊,mood_humor,scene_universal,style_colloquial,purpose_complain,,relation_none,length_short,3,,rating_clean,,v1.0,True,,
3701,new,生活千疮百孔，好透气啊,mood_humor,scene_universal,style_minimal,purpose_complain,,relation_none,length_ultra_short,3,,rating_clean,,v1.0,True,,
3702,new,生活给了我一拳 我原地睡了一天,mood_humor,scene_universal,style_minimal,purpose_complain,,relation_none,length_ultra_short,3,,rating_clean,,v1.0,True,,
3703,new,下雨淋成落汤鸡 好美味,mood_humor,scene_nature,style_minimal,purpose_complain,theme_rainy,relation_none,length_ultra_short,3,,rating_clean,下雨,v1.0,True,,
3704,new,已经乱成一锅粥了快趁热喝掉吧,mood_humor,scene_universal,style_colloquial,purpose_complain,,relation_none,length_ultra_short,3,,rating_clean,,v1.0,True,,
3705,new,生活过得好焦虑 这种焦焦的最好吃了,mood_humor,scene_universal,style_colloquial,purpose_complain,,relation_none,length_short,3,,rating_clean,,v1.0,True,,
3706,new,生活没有一点甜头 好减脂,mood_humor,scene_universal,style_minimal,purpose_complain,,relation_none,length_ultra_short,3,,rating_clean,,v1.0,True,,
3707,new,“有淡淡疯感的抽象朋友圈文案”,mood_humor,scene_universal,style_quote,purpose_cool_pose,,relation_none,length_ultra_short,3,format_has_quotes,rating_clean,,v1.0,True,,
3708,new,以后不要在叫我“单身狗”，请叫我“母单花”,mood_humor,scene_universal,style_colloquial,purpose_cool_pose,,relation_solo,length_short,3,format_has_quotes,rating_clean,单身狗|母单花,v1.0,True,,
3709,new,不开心是哑巴，开心是喇叭,mood_humor,scene_universal,style_minimal,purpose_show_mood,,relation_none,length_ultra_short,3,,rating_clean,,v1.0,True,,
3710,new,无论你转身多少次，你的pg永远在你后面,mood_humor,scene_universal,style_colloquial,purpose_cool_pose,,relation_none,length_short,3,format_has_english,rating_clean,,v1.0,True,,
3711,new,根本不用焦虑，因为条条大路当牛马,mood_humor,scene_universal,style_colloquial,purpose_complain,theme_work_life,relation_none,length_short,3,,rating_clean,牛马,v1.0,True,,
3712,new,回想起昨天，仿佛就是昨天,mood_humor,scene_universal,style_minimal,purpose_cool_pose,,relation_none,length_ultra_short,2,,rating_clean,,v1.0,True,,
3713,new,抛个硬币，如果粘在上就不吃夜宵了,mood_humor,scene_universal,style_colloquial,purpose_show_mood,theme_foodie,relation_none,length_short,3,,rating_clean,夜宵,v1.0,True,,
3714,new,生活就像一把刀插在我胳肢窝里有点疼还有点想笑,mood_humor,scene_universal,style_colloquial,purpose_complain,,relation_none,length_short,4,,rating_clean,,v1.0,True,,
3715,new,任何时间，任何地点，超级侦探，认真干饭,mood_humor,scene_food,style_colloquial,purpose_share_life,theme_foodie,relation_none,length_short,4,,rating_clean,干饭,v1.0,True,,
3716,new,我说喜欢我的人举手，结果地球变成了海胆,mood_humor,scene_universal,style_abstract,purpose_cool_pose,,relation_none,length_short,4,,rating_clean,海胆,v1.0,True,,
3717,new,麻烦把手头的事情放一放，该来敷衍我了,mood_humor,scene_universal,style_colloquial,purpose_interact,,relation_none,length_short,3,,rating_clean,,v1.0,True,,
3718,new,今天想不出文案，暂且称它为美少女烦恼,mood_humor,scene_universal,style_colloquial,purpose_cool_pose,,relation_solo,length_short,3,,rating_clean,美少女,v1.0,True,,
3719,new,照片是照片，本人是本人，有事找照片，别找本人,mood_humor,scene_selfie,style_colloquial,purpose_cool_pose,,relation_none,length_short,3,,rating_clean,照片,v1.0,True,,
3720,new,钱虽然没挣着，但也没白干，起码累着了,mood_humor,scene_work,style_colloquial,purpose_complain,theme_work_life,relation_none,length_short,3,,rating_clean,钱,v1.0,True,,
3721,new,烦恼像雨后春笋一样冒出来，嘿嘿嘿，好好吃呀,mood_humor,scene_universal,style_colloquial,purpose_complain,,relation_none,length_short,4,,rating_clean,烦恼,v1.0,True,,
3722,new,一拳把这个破烂世界打成大蛋挞,mood_humor,scene_universal,style_abstract,purpose_complain,,relation_none,length_ultra_short,4,,rating_clean,蛋挞,v1.0,True,,
3723,new,万事开头难，中间难，到后面都难,mood_humor,scene_universal,style_minimal,purpose_complain,,relation_none,length_ultra_short,3,,rating_clean,,v1.0,True,,
3724,new,养的成功的多肉就是自己,mood_humor,scene_universal,style_minimal,purpose_cool_pose,theme_self_love,relation_solo,length_ultra_short,3,,rating_clean,多肉,v1.0,True,,
3725,new,不要给我当面一套背后一套，有本事给我香港一套深圳一套,mood_humor,scene_universal,style_colloquial,purpose_cool_pose,,relation_none,length_short,4,,rating_clean,香港|深圳,v1.0,True,,
3726,new,你一句好胖，我哭着把耳朵捂起来吃饭,mood_humor,scene_universal,style_colloquial,purpose_complain,,relation_none,length_short,3,,rating_clean,吃饭,v1.0,True,,
3727,new,从哪里跌倒，就在哪里烧烤,mood_humor,scene_food,style_minimal,purpose_share_life,theme_foodie,relation_none,length_ultra_short,3,,rating_clean,烧烤,v1.0,True,,
3728,new,永远年轻永远在晚上发神经,mood_humor,scene_night,style_minimal,purpose_cool_pose,theme_night_mood,relation_solo,length_ultra_short,3,,rating_clean,晚上,v1.0,True,,
3729,new,当幸福来敲门…我去上班了家里没人,mood_humor,scene_work,style_colloquial,purpose_complain,theme_work_life,relation_none,length_short,3,,rating_clean,上班,v1.0,True,,
3730,new,美女有两种，一种记性不好，另一种忘了,mood_humor,scene_universal,style_colloquial,purpose_cool_pose,,relation_none,length_short,3,,rating_clean,美女,v1.0,True,,
3731,new,骂我可以，但是要动手，请打我朋友,mood_humor,scene_universal,style_colloquial,purpose_cool_pose,theme_friendship,relation_friend,length_short,3,,rating_clean,朋友,v1.0,True,,
3732,new,解不开的心结就把它变成蝴蝶结,mood_healing,scene_universal,style_minimal,purpose_heal_self,theme_self_love,relation_solo,length_ultra_short,2,,rating_clean,蝴蝶结,v1.0,True,,
3733,new,后来我哭的鼻子吹泡泡，还是没能留住要走的小帅,mood_humor,scene_universal,style_colloquial,purpose_complain,theme_love,relation_crush,length_short,3,,rating_clean,小帅,v1.0,True,,
3734,new,我劝你不要嘟嘟逼人 oi！,mood_humor,scene_universal,style_colloquial,purpose_cool_pose,,relation_none,length_ultra_short,4,format_has_english,rating_clean,,v1.0,True,,
3735,new,今天花生什么大树了？,mood_humor,scene_universal,style_colloquial,purpose_interact,,relation_none,length_ultra_short,3,,rating_clean,,v1.0,True,,
3736,new,歇斯底里是崩溃 底里歇斯是美味,mood_humor,scene_universal,style_minimal,purpose_cool_pose,,relation_none,length_ultra_short,3,,rating_clean,,v1.0,True,,
3737,new,良言一句三冬暖 恶语伤人好好玩,mood_humor,scene_universal,style_minimal,purpose_cool_pose,,relation_none,length_ultra_short,3,,rating_clean,,v1.0,True,,
3738,new,人生一波三折 好便宜(((o(*?▽?*)o))),mood_humor,scene_universal,style_emoji_heavy,purpose_cool_pose,,relation_none,length_short,3,,rating_clean,,v1.0,True,,id=3738: 标了 style_emoji_heavy 但文本无明显 emoji
3739,new,焦虑没什么不好的 就像烤肉焦焦的很好吃?????,mood_humor,scene_food,style_emoji_heavy,purpose_complain,theme_foodie,relation_none,length_short,3,,rating_clean,烤肉,v1.0,True,,id=3739: 标了 style_emoji_heavy 但文本无明显 emoji
3740,new,命运就算冰糖雪梨 命运就算黄油曲奇 命运就算教会你我做人要美味 白天吃汉堡 晚上吃炸鸡 我愿我一生相伴土豆泥,mood_humor,scene_food,style_abstract,purpose_cool_pose,theme_foodie,relation_none,length_medium,4,,rating_clean,汉堡|炸鸡|土豆泥|冰糖雪梨|黄油曲奇,v1.0,True,,
3741,new,当你汉堡的时候，薯条也就会如期而至。,mood_humor,scene_food,style_abstract,purpose_cool_pose,theme_foodie,relation_none,length_short,3,,rating_clean,汉堡|薯条,v1.0,True,,
3742,new,生命的土豆泥不在于蔬绘汤，而是可乐和原味鸡。,mood_humor,scene_food,style_abstract,purpose_cool_pose,theme_foodie,relation_none,length_short,3,,rating_clean,土豆泥|可乐|原味鸡,v1.0,True,,
3743,new,只有静候真正的鸡米花都那一天到来，鸡块，也就巧克力圣代了。,mood_humor,scene_food,style_abstract,purpose_cool_pose,theme_foodie,relation_none,length_short,3,,rating_clean,鸡米花|鸡块|巧克力圣代,v1.0,True,,
3744,new,低山臭水遇知音&抽象文案6分享,mood_humor,scene_universal,style_colloquial,purpose_share_life,,relation_none,length_ultra_short,3,,rating_clean,知音,v1.0,True,,
3745,new,躺不平 卷不动 仰卧起坐式人生,mood_humor,scene_universal,style_minimal,purpose_complain,theme_work_life,relation_none,length_ultra_short,3,,rating_clean,,v1.0,True,,
3746,new,每当我找到成功的钥匙 就有人把锁给换了,mood_humor,scene_universal,style_minimal,purpose_complain,,relation_none,length_short,3,,rating_clean,钥匙|锁,v1.0,True,,
3747,new,好困 每天过着偷睡漏睡的生活,mood_humor,scene_universal,style_colloquial,purpose_complain,,relation_none,length_ultra_short,3,,rating_clean,睡觉,v1.0,True,,
3748,new,气到极致也是微微一笑 那很倾城了,mood_humor,scene_universal,style_minimal,purpose_cool_pose,,relation_none,length_short,3,,rating_clean,,v1.0,True,,
3749,new,生活一屁股把我压成脆脆鲨了,mood_humor,scene_universal,style_abstract,purpose_complain,,relation_none,length_ultra_short,4,,rating_clean,生活|脆脆鲨,v1.0,True,,
3750,new,我每天都坚持仰卧起坐 早上一个起坐 晚上一个仰卧,mood_humor,scene_universal,style_colloquial,purpose_show_mood,,relation_none,length_short,3,,rating_clean,仰卧起坐,v1.0,True,,
3751,new,网恋受过伤，下田插过秧，为爱跳过鸭绿江，推我五个180体育生，抚平我所有创伤,mood_humor,scene_universal,style_colloquial,purpose_cool_pose,,relation_none,length_short,4,,rating_clean,网恋|插秧|鸭绿江|体育生,v1.0,True,,
3752,new,周末想和男朋友出去看电影，有什么好的男朋友推荐一下,mood_humor,scene_universal,style_colloquial,purpose_interact,,relation_none,length_short,4,,rating_clean,男朋友|电影,v1.0,True,,
3753,new,微信聊过了，应该是开滴滴的，他要我搞清楚自己的定位,mood_humor,scene_universal,style_colloquial,purpose_complain,,relation_none,length_short,4,,rating_clean,微信|滴滴,v1.0,True,,
3754,new,停下休息的时候，不要忘记别人还在奔跑，所以请努力伸出双腿，绊倒他,mood_humor,scene_universal,style_abstract,purpose_cool_pose,,relation_none,length_short,4,,rating_clean,奔跑|绊倒,v1.0,True,,
3755,new,吃什么补什么 夏天吃布丁 蚊子就不叮,mood_humor,scene_universal,style_colloquial,purpose_show_mood,,relation_none,length_short,3,,rating_clean,布丁|蚊子,v1.0,True,,
3756,new,想减肥了 刷到这条puq的替我做300个深蹲,mood_humor,scene_universal,style_colloquial,purpose_interact,,relation_none,length_short,4,format_has_english,rating_clean,减肥|深蹲,v1.0,True,,
3757,new,没有什么事情是到了某个时间年龄段必要要去做的，但是我到点下班了必须走,mood_humor,scene_work,style_colloquial,purpose_cool_pose,theme_work_life,relation_none,length_short,4,,rating_clean,下班,v1.0,True,,
3758,new,你以为我会emo吗，我买了大运摩托，心早就风驰天下了,mood_humor,scene_universal,style_colloquial,purpose_cool_pose,,relation_none,length_short,4,format_has_english,rating_clean,emo|大运摩托,v1.0,True,,
3759,new,╭╯让路║ 少爷坐保时捷来了,mood_humor,scene_universal,style_symbol_deco,purpose_cool_pose,,relation_none,length_ultra_short,4,,rating_clean,保时捷,v1.0,True,,
3760,new,你骂我，我不会骂你 ，因为只有小学生才会骂来骂去 ，我不一样 ，我会反弹,mood_humor,scene_universal,style_colloquial,purpose_cool_pose,,relation_none,length_short,4,,rating_clean,反弹,v1.0,True,,
3761,new,朕是一个脆弱的皇帝,mood_humor,scene_universal,style_minimal,purpose_show_mood,,relation_none,length_ultra_short,3,,rating_clean,皇帝,v1.0,True,,
3762,new,我再也不会生任何人的气了 因为根本没人哄我,mood_humor,scene_universal,style_colloquial,purpose_complain,,relation_none,length_short,3,,rating_clean,生气|哄,v1.0,True,,
3763,new,她私底下就是薯条冰淇淋都来的啊,mood_humor,scene_universal,style_colloquial,purpose_show_mood,,relation_none,length_ultra_short,3,,rating_clean,薯条|冰淇淋,v1.0,True,,
3764,new,奇了怪了 床这玩意是谁研究的呢 躺上就得劲儿,mood_humor,scene_home,style_colloquial,purpose_share_life,,relation_none,length_short,3,,rating_clean,床,v1.0,True,,
3765,new,人是可以喝岩浆的 但一生只能喝一次,mood_humor,scene_universal,style_abstract,purpose_cool_pose,,relation_none,length_short,3,,rating_clean,岩浆,v1.0,True,,
3766,new,找个男朋友 要求不高 见过女的不要,mood_humor,scene_universal,style_colloquial,purpose_interact,,relation_none,length_short,4,,rating_clean,男朋友,v1.0,True,,
3767,new,别买娃娃菜了吧 其实我会哇哇哭也很菜,mood_humor,scene_universal,style_colloquial,purpose_show_mood,,relation_none,length_short,3,,rating_clean,娃娃菜,v1.0,True,,
3768,new,村长 我承认我是一只没有毅力的小羊,mood_humor,scene_universal,style_colloquial,purpose_show_mood,,relation_none,length_short,3,,rating_clean,村长|小羊,v1.0,True,,
3769,new,姐就是被车撞了也要爬起来扣6的冷静女人,mood_humor,scene_universal,style_colloquial,purpose_cool_pose,,relation_none,length_short,4,,rating_clean,车|6,v1.0,True,,
3770,new,我乐意夸你 是因为我这个人特别假不是因为你真的牛b,mood_humor,scene_universal,style_colloquial,purpose_cool_pose,,relation_none,length_short,4,,rating_mild_slang,夸,v1.0,True,,
3771,new,今晚挤好牙膏 明天能多睡三秒,mood_humor,scene_home,style_colloquial,purpose_share_life,,relation_none,length_ultra_short,3,,rating_clean,牙膏|睡觉,v1.0,True,,
3772,new,老是健忘 我是不是得阿尔卑斯症了,mood_humor,scene_universal,style_colloquial,purpose_show_mood,,relation_none,length_short,3,,rating_clean,健忘|阿尔卑斯,v1.0,True,,
3773,new,大师 七情六欲怎么只剩食欲了,mood_humor,scene_universal,style_colloquial,purpose_show_mood,,relation_none,length_ultra_short,3,,rating_clean,七情六欲|食欲,v1.0,True,,
3774,new,你抓周拿的是键盘吗,mood_humor,scene_universal,style_minimal,purpose_cool_pose,,relation_none,length_ultra_short,4,,rating_clean,键盘,v1.0,True,,
3775,new,爱过痛过 伤过 恨过 就是没瘦过,mood_humor,scene_universal,style_colloquial,purpose_show_mood,,relation_none,length_short,3,,rating_clean,瘦,v1.0,True,,
3776,new,忍不住想给你们一人50虽然不多但是忍住了,mood_humor,scene_universal,style_colloquial,purpose_show_mood,,relation_none,length_short,3,,rating_clean,钱,v1.0,True,,
3777,new,咱们退一万步来讲 陌生人真的不能亲嘴吗,mood_humor,scene_universal,style_colloquial,purpose_interact,,relation_none,length_short,4,,rating_clean,亲嘴,v1.0,True,,
3778,new,等一下我先洗个头再爱你,mood_humor,scene_universal,style_colloquial,purpose_show_mood,,relation_none,length_ultra_short,3,,rating_adult_hint,洗头|爱,v1.0,True,,
3779,new,我的才华 复制粘贴发送,mood_humor,scene_universal,style_minimal,purpose_cool_pose,,relation_none,length_ultra_short,3,,rating_clean,才华|复制粘贴,v1.0,True,,
3780,new,有人接单吗 接一下本姑娘的孤单,mood_humor,scene_universal,style_colloquial,purpose_interact,,relation_none,length_ultra_short,3,,rating_clean,孤单,v1.0,True,,
3781,new,一个人只要胖到位了 认真看书都像在点菜,mood_humor,scene_universal,style_colloquial,purpose_show_mood,,relation_none,length_short,3,,rating_clean,胖|看书|点菜,v1.0,True,,
3782,new,很内向 被打了一顿习惯性说了句谢谢,mood_humor,scene_universal,style_colloquial,purpose_show_mood,,relation_none,length_short,3,,rating_clean,内向|谢谢,v1.0,True,,
3783,new,别听反方向的钟 有姐会温暖你的冬,mood_humor,scene_universal,style_colloquial,purpose_cool_pose,,relation_none,length_short,4,,rating_clean,冬|温暖,v1.0,True,,
3784,new,最近不知道怎么的 老是觉得自己最近不知道怎么的,mood_humor,scene_universal,style_abstract,purpose_show_mood,,relation_none,length_short,3,,rating_clean,,v1.0,True,,
3785,new,手机的寿命只有几年 所以放下身边的杂事 多陪陪手机,mood_humor,scene_universal,style_colloquial,purpose_cool_pose,,relation_none,length_short,3,,rating_clean,手机,v1.0,True,,
3786,new,有些人真的太没底线了，连哈哈哈哈哈都要复制，你自己不会笑吗,mood_humor,scene_universal,style_colloquial,purpose_complain,,relation_none,length_short,4,,rating_clean,哈哈|复制,v1.0,True,,
3787,new,每天醒来都像奥特曼一样，接受新的打击,mood_humor,scene_universal,style_colloquial,purpose_show_mood,,relation_none,length_short,3,,rating_clean,奥特曼|打击,v1.0,True,,
3788,new,怎么没人找我聊天，都搞集体暗恋是吧,mood_humor,scene_universal,style_colloquial,purpose_interact,,relation_none,length_short,4,,rating_clean,聊天|暗恋,v1.0,True,,
3789,new,姐妹，如果看到我和王宝钏一样深情，别犹豫，扇我，外加一飞腿，谢谢,mood_humor,scene_universal,style_colloquial,purpose_interact,,relation_none,length_short,4,,rating_clean,王宝钏|深情,v1.0,True,,
3790,new,熬夜会让人变丑，但如果本来就丑的话，还是可以继续熬的。,mood_humor,scene_universal,style_colloquial,purpose_show_mood,,relation_none,length_short,3,,rating_clean,熬夜|丑,v1.0,True,,
3791,new,你的固执 委屈 隐忍 瓶子 纸壳 旧家电 迈巴赫 保时捷 宝马 银行卡 红包 转账 现金 别墅 私人飞机 古董名画 黄金 公司 股份 我照单全收。,mood_humor,scene_universal,style_colloquial,purpose_cool_pose,,relation_none,length_medium,4,,rating_clean,固执|委屈|隐忍|瓶子|纸壳,v1.0,True,,
3792,new,你那种无聊透顶的人生，被我搞得乱七八糟应该感到荣幸吧。,mood_humor,scene_universal,style_colloquial,purpose_cool_pose,,relation_none,length_short,4,,rating_clean,无聊|人生,v1.0,True,,
3793,new,已退网，发现根本无人在意，又玩起来了。,mood_humor,scene_universal,style_colloquial,purpose_show_mood,,relation_none,length_short,3,,rating_clean,退网,v1.0,True,,
3794,new,生辰八字报过来，我得算下我们适不适合在一个群。,mood_humor,scene_universal,style_colloquial,purpose_interact,,relation_none,length_short,4,,rating_clean,生辰八字|群,v1.0,True,,
3795,new,我得病了，医生叫我多运动，不能喝酒，不能喝咖啡，更不能喝奶茶，要多喝热水，出门别打车，要步行，不要在外面吃饭，要多吃素，少吃肉不能吃海鲜。我问医生我得了什么病，医生说我工资太低了。,mood_humor,scene_universal,style_colloquial,purpose_complain,theme_work_life,relation_none,length_long,4,,rating_clean,医生|运动|喝酒|咖啡|奶茶,v1.0,True,,
3796,new,?☆☆☆☆☆我没说要玩 为什么强制开局,mood_humor,scene_universal,style_symbol_deco,purpose_complain,,relation_none,length_short,4,format_has_emoji,rating_clean,游戏,v1.0,True,,
3797,new,★☆☆☆☆猪的建模为何在我脸上,mood_humor,scene_universal,style_symbol_deco,purpose_complain,,relation_none,length_ultra_short,4,format_has_emoji,rating_clean,猪|建模,v1.0,True,,
3798,new,☆☆☆☆☆没法无痛注销，避雷,mood_humor,scene_universal,style_symbol_deco,purpose_complain,,relation_none,length_ultra_short,4,format_has_emoji,rating_clean,注销,v1.0,True,,
3799,new,★☆☆☆☆数学安装包在哪我一直没找着,mood_humor,scene_universal,style_abstract,purpose_complain,theme_work_life,relation_none,length_short,3,format_has_emoji,rating_clean,数学|安装包,v1.0,True,,
3800,new,★☆☆☆☆恋爱和出国副本 一直刷不出来,mood_humor,scene_universal,style_abstract,purpose_complain,theme_love,relation_none,length_short,3,format_has_emoji,rating_clean,恋爱|出国,v1.0,True,,
3801,new,☆☆☆☆☆凭什么每个玩家初始金币不一样★☆☆☆☆ 整号没人收，拆卖才值钱,mood_humor,scene_universal,style_abstract,purpose_complain,,relation_none,length_short,3,format_has_emoji,rating_clean,初始金币|拆卖,v1.0,True,,
3802,new,★★★★★友谊副本很好，下个号还和他们一起,mood_happy,scene_universal,style_abstract,purpose_share_life,theme_friendship,relation_friend,length_short,4,format_has_emoji,rating_clean,友谊|副本,v1.0,True,,
3803,new,☆☆☆☆☆我这个地方高考有点吃操作（山河四省ip）,mood_humor,scene_study,style_abstract,purpose_complain,theme_growth,relation_none,length_short,3,format_has_emoji|format_has_english,rating_clean,高考|山河四省,v1.0,True,,
3804,new,★☆☆☆☆666林则徐一直不复刻当时又不说是限定,mood_humor,scene_universal,style_abstract,purpose_complain,,relation_none,length_short,3,format_has_emoji,rating_clean,林则徐|复刻|限定,v1.0,True,,
3805,new,★☆☆☆☆恋爱模式开错了，对象跟我不在一个次元,mood_humor,scene_universal,style_abstract,purpose_complain,theme_love,relation_crush,length_short,3,format_has_emoji,rating_clean,恋爱|次元,v1.0,True,,
3806,new,★☆☆☆☆带我入坑的女玩家人超级好，下次能不能给她幸福的剧本,mood_healing,scene_universal,style_abstract,purpose_share_life,theme_friendship,relation_friend,length_short,3,format_has_emoji,rating_clean,女玩家|剧本,v1.0,True,,
3807,new,★☆☆☆☆ 差评，给我的救助补贴怎么发放到VIP账户去了,mood_humor,scene_universal,style_abstract,purpose_complain,,relation_none,length_short,3,format_has_emoji|format_has_english,rating_clean,救助补贴|VIP,v1.0,True,,
3808,new,★☆☆☆☆凭什么有的服996有的服周工作4天 能不能他吗的一视同仁,mood_humor,scene_work,style_abstract,purpose_complain,theme_work_life,relation_none,length_short,4,format_has_emoji,rating_mild_slang,996|工作,v1.0,True,,
3809,new,★☆☆☆☆重氪游戏为什么不早说,mood_humor,scene_universal,style_abstract,purpose_complain,,relation_none,length_ultra_short,3,format_has_emoji,rating_clean,重氪,v1.0,True,,
3810,new,★☆☆☆☆太卡建模了 能不能自己捏脸,mood_humor,scene_universal,style_abstract,purpose_complain,,relation_none,length_short,3,format_has_emoji,rating_clean,建模|捏脸,v1.0,True,,
3811,new,☆☆☆☆☆差评，不氪金根本没法玩,mood_humor,scene_universal,style_abstract,purpose_complain,,relation_none,length_short,3,format_has_emoji,rating_clean,氪金,v1.0,True,,
3812,new,☆☆☆☆☆一直不削弱蟑螂 我不玩了,mood_humor,scene_universal,style_abstract,purpose_complain,,relation_none,length_short,3,format_has_emoji,rating_clean,蟑螂,v1.0,True,,
